0,51.27,1
1,46.86,3
2,51.91,4
3,17.14,12
4,16.94,13
5,44.02,21
6,19.51,25
7,15.49,29
8,31.34,33
9,34.97,43
10,53.64,46
11,11.11,48
12,28.39,50
13,15.98,53
14,13.68,55
15,31.93,56
16,18.61,57
17,28.13,58
18,29.36,62
19,38.02,63
20,19.48,65
21,34.02,75
22,28.02,78
23,12.87,83
24,56.4,95
25,44.54,100
26,9.44,113
27,21.47,115
28,19.44,118
29,63.68,122
30,13.37,125
31,63.21,127
32,67.44,128
33,38.87,129
34,56.54,132
35,25.1,134
36,33.02,141
37,30.91,143
38,6.93,144
39,54.02,145
40,52.52,146
41,40.75,147
42,31.48,149
43,43.45,151
44,49.91,160
45,48.5,161
46,6.81,167
47,40.17,169
48,21.81,170
49,24.75,172
50,20.28,173
51,36.78,179
52,25.48,180
53,23.06,181
54,30.59,182
55,30.23,184
56,21.53,188
57,24.09,189
58,10.84,190
59,25.9,191
