0,47.55,35
1,34.69,36
2,46.88,38
3,36.15,39
4,30.27,40
5,27.65,41
6,47.59,45
7,35.15,46
8,29.09,52
9,21.27,54
10,42.94,55
11,31.97,56
12,26.08,58
13,30.2,59
14,36.1,61
15,50.88,67
16,2.14,68
17,31.62,70
18,47.4,72
19,62.42,73
20,34.08,78
21,37.8,79
22,38.67,80
23,42.99,83
24,41.21,84
25,22.24,85
26,23.9,87
27,45.66,88
28,28.72,90
29,37.33,91
30,40.86,94
31,24.86,96
32,30.29,104
33,32.42,106
34,24.48,108
35,39.14,109
36,19.51,111
37,46.96,114
38,27.58,118
39,24.69,123
40,36.31,130
41,22.67,142
42,20.22,143
43,28.2,145
44,46.48,148
45,45.05,151
46,33.01,154
47,39.02,156
48,20.75,158
49,25.06,160
50,30.23,161
51,19.62,162
52,56.29,163
53,16.61,165
54,26.12,167
55,31.48,169
56,23.5,172
57,30.02,173
58,17.33,174
59,21.22,177
60,27.63,180
61,30.91,182
62,17.95,183
63,37.6,184
64,17.81,189
65,30.7,190
66,13.04,192
67,26.77,194
68,3.57,196
69,26.5,197
70,16.08,198
71,30.49,199
72,15.6,200
73,42.81,201
74,27.78,202
75,14.92,203
76,25.33,206
77,20.33,209
78,22.24,210
79,22.21,211
80,30.19,212
81,69.11,216
82,15.7,217
83,31.28,219
84,28.77,220
85,41.66,222
86,41.52,224
87,11.85,225
88,48.61,226
89,54.59,227
90,37.85,229
91,20.4,230
92,23.34,231
93,50.54,232
94,19.58,233
95,22.47,234
96,30.09,237
97,29.7,238
98,13.46,241
99,34.18,242
100,13.9,243
101,20.28,244
102,27.97,245
103,17.33,247
104,39.05,248
105,11.04,249
106,32.45,250
107,51.69,251
108,11.37,252
109,19.46,255
110,57.35,256
111,27.11,257
112,14.06,258
113,16.91,259
114,27.02,260
115,32.07,261
116,15.59,262
117,22.43,263
118,29.57,264
119,33.84,265
120,36.85,266
121,40.87,267
122,25.34,268
123,22.14,269
124,27.87,271
125,37.77,272
126,14.89,273
127,21.48,274
128,25.46,275
129,5.85,276
130,18.74,277
131,42.4,278
132,19.74,279
133,11.28,284
134,26.79,285
135,18.36,286
136,27.98,288
137,38.93,289
138,14.11,290
139,34.61,291
140,30.38,294
141,29.28,296
142,43.15,299
143,20.36,300
144,28.35,302
145,36.29,303
146,28.92,304
147,33.75,305
148,17.45,306
149,42.62,307
150,27.89,308
151,10.94,310
152,16.31,312
153,26.58,313
154,30.07,314
155,43.05,315
156,6.91,318
157,29.57,319
158,14.26,320
159,19.4,322
160,8.08,323
161,24.66,325
162,22,326
163,17.09,330
164,12.45,331
165,13.97,332
166,10.56,333
167,23.47,335
168,14.11,336
169,31.36,337
170,44.64,339
171,4.87,340
172,24.37,341
173,7.35,342
174,36.58,343
175,28.45,344
176,18.39,347
177,6.07,349
178,2.76,356
179,11.39,361
180,29.1,362
181,12.05,381
182,59.75,384
