0,35.03,35
1,71.48,39
2,27.58,43
3,37.22,45
4,23.7,47
5,38.17,48
6,26.88,49
7,29.78,56
8,52.81,61
9,29.59,62
10,22.66,64
11,67.14,67
12,34.59,71
13,38.68,73
14,22.23,78
15,57.25,81
16,64.73,84
17,25.5,85
18,11.6,87
19,34.06,90
20,32.73,93
21,31.09,94
22,18.53,97
23,23.55,101
24,31.09,102
25,66.54,103
26,14.81,106
27,12.47,108
28,33.37,109
29,48.26,110
30,34.33,112
31,17.16,115
32,47.66,120
33,18.85,125
34,32.92,127
35,30.35,128
36,29.46,130
37,13.55,131
38,53.29,133
39,39.55,134
40,54.09,135
41,27.86,136
42,37.83,138
43,18.92,144
44,48.36,146
45,57.83,147
46,25.82,148
47,39.3,149
48,28.87,150
49,36.72,153
50,13.03,154
51,3.96,158
52,38.59,159
53,38.14,161
54,35.39,162
55,34.13,163
56,14.87,166
57,32.06,167
58,25.21,168
59,31.04,172
60,43.75,173
61,33.07,175
62,26.6,178
63,8.1,179
64,74.07,183
65,53.49,184
66,36.1,185
67,43.09,192
68,36.78,201
69,26.39,204
70,88.29,205
71,28.83,206
72,22.3,207
73,24.45,208
74,81.83,209
75,46.82,210
76,46.84,211
77,47.94,212
78,32.64,213
79,19.48,214
80,38.12,216
81,35.61,219
82,45.79,220
83,28.97,221
84,39.51,222
85,23.34,223
86,41.3,224
87,7.66,227
88,22.55,228
89,32.46,230
90,25.93,232
91,42.13,233
92,11.86,237
93,7.99,238
94,23.24,239
95,59.09,241
96,33.84,242
97,16.17,243
98,40.5,246
99,10.92,247
100,16.04,248
101,39.71,250
102,61.2,251
103,31.17,255
104,31.21,259
105,21.54,260
106,30.36,263
107,36.71,264
108,64.05,265
109,44.88,266
110,6.94,267
111,21.94,269
112,39.13,270
113,28.55,271
114,25.47,272
115,29.49,273
116,51.28,275
117,30.36,277
118,42.81,281
119,26.09,286
120,17.22,288
121,28.57,289
122,25.52,290
123,13.05,292
124,23.99,295
125,21.51,296
126,25.56,297
127,29.34,298
128,7.07,301
129,24.07,302
130,18.67,303
131,16.09,305
132,34.67,306
133,46.82,307
134,36.26,308
135,24.36,309
136,16.1,310
137,29.78,311
138,33.27,313
139,19.81,314
140,33.7,316
141,34.21,317
142,27.66,318
143,32.18,321
144,45.08,322
145,70.74,324
146,29.42,327
147,35.25,328
148,37.07,329
149,22.77,330
150,42.09,331
151,10.54,334
152,29.7,336
153,39.92,337
154,29.67,338
155,24.8,340
156,32.64,342
157,80.01,343
158,40.65,344
159,33.09,345
160,22.84,346
161,19.63,347
162,7.66,348
163,16.93,349
164,16.81,350
165,30.99,352
166,27.72,353
167,34.75,354
168,19.18,358
169,36.23,359
170,32.47,360
171,44.68,361
172,1.32,364
173,17.88,365
174,39.74,367
175,4.81,368
176,23.8,369
177,32.01,370
178,30.62,371
179,35.63,372
180,30.55,373
181,20.78,376
182,15.07,377
183,15.08,378
184,17.21,379
185,36.95,380
186,30.5,383
187,19.36,385
188,19.79,386
189,30.46,388
190,9.34,390
191,13.98,391
192,38.3,392
193,12.59,393
194,21.69,395
195,30.21,396
196,34.63,398
197,30.73,399
198,22.52,402
199,23.29,405
200,37.11,406
201,14.83,407
