0,52.22,2
1,77.81,3
2,53.9,4
3,52.18,5
4,29.43,6
5,67.06,7
6,60.73,9
7,38.75,10
8,12.21,13
9,9.59,59
10,34.07,61
11,69.87,63
12,17.79,66
13,29.84,71
14,18.51,73
15,55.66,74
16,22.17,75
17,10.83,76
18,22.87,78
19,55.7,80
20,5.77,83
21,29.19,84
22,38.02,87
23,20.76,88
24,8.86,94
25,38.09,102
26,0.89,103
27,12.54,104
28,47.18,105
29,19.3,108
30,8.37,109
31,18.91,111
32,21.57,115
33,21.54,118
34,32.37,122
35,42.69,124
36,11.63,125
37,53.89,126
38,19.01,129
39,57.51,131
40,20.22,135
41,8.39,136
42,39.68,138
43,8.44,140
44,8.13,141
45,3.8,144
46,13.86,147
47,32.01,148
48,17.79,151
49,18.57,155
50,20.24,156
51,24.85,157
52,39.12,160
53,34.23,166
54,42.97,169
55,38.42,171
56,60.17,176
57,26.36,181
58,6.31,186
59,68.31,187
60,29.13,189
61,7.41,190
62,13.77,191
63,64.12,193
64,45.44,196
65,25.65,198
66,22.16,199
67,13.52,200
68,39.92,201
69,36.41,203
70,6.59,204
71,34.23,205
72,23.43,206
73,14.94,210
74,33.29,211
75,23.69,213
76,45.06,214
77,15.89,218
78,35.65,219
79,8.44,220
80,24.81,221
81,25.98,223
82,5.25,232
83,8.22,233
84,14.38,234
85,12.12,236
86,25.03,238
87,11.5,241
88,10.81,242
89,8.4,243
90,32.56,245
91,34.25,247
92,14.61,248
93,30.78,249
94,36.45,250
95,16.65,254
96,16.98,255
97,44.33,259
98,39.06,262
99,18.19,265
100,32.71,266
101,22.9,267
102,20.58,271
103,12.94,273
104,18.2,274
105,19.93,276
106,17.91,277
107,8,281
108,15.72,282
109,22.32,283
110,74.07,285
111,7.39,286
112,15.48,289
113,6.94,293
114,13.82,294
115,10.85,296
116,42.89,297
117,35.96,299
118,6.07,304
119,16.36,306
120,22.05,308
121,31.88,312
122,22.26,313
123,20.94,315
124,22.51,318
125,20.76,319
126,21.42,320
127,16.38,322
128,58.15,324
129,15.58,325
130,8.21,333
131,11.71,334
132,2.6,336
133,22.04,342
134,7.74,343
135,17.81,344
136,37.39,345
137,16.57,346
138,47.21,347
139,31.61,348
140,11.69,350
141,27.69,352
142,27.09,356
143,18.52,358
144,40.75,367
145,23.61,370
146,32.83,371
147,22.83,372
148,40.24,373
149,16.73,374
150,26.67,375
151,48.93,376
152,13.04,378
153,23.28,379
154,11.74,380
155,19.03,382
156,17.9,384
157,40.47,385
158,12.85,387
159,37.19,388
160,37.32,390
161,36.59,391
162,29.45,392
163,17.22,395
164,28,405
165,29.41,409
166,20.72,410
167,28.8,411
168,4.75,412
169,34.78,413
170,10.7,414
171,1.36,415
172,12.02,423
173,21.79,427
174,23.81,431
175,9.65,432
176,4.96,433
177,44.92,434
178,33.19,435
179,9.34,436
180,29.9,438
181,28.89,440
182,19.8,441
183,12.93,443
184,22.96,445
185,53.23,449
186,55.23,450
187,23.65,451
188,17.79,452
189,33.01,453
190,18.13,454
191,8.66,456
192,42.28,461
193,12.47,463
194,32.66,464
195,36.95,465
196,35.7,467
197,4.53,471
198,28.33,472
199,19.94,473
200,7.61,474
201,15.63,477
202,9.46,481
203,9.59,483
204,11.01,484
205,20.66,486
206,44.14,488
207,24.35,489
208,21.99,491
209,39.43,493
210,1.52,495
211,28.9,496
212,15.85,497
213,54.8,499
214,15.02,500
215,30.31,502
216,39.32,503
217,43.54,505
218,4.91,506
219,25.37,508
220,2.59,512
221,20.42,513
222,36.85,514
223,4.79,515
224,14.21,516
225,18.28,520
226,39.33,527
227,31.59,528
228,39.24,531
229,20.89,534
230,10.53,537
231,40.05,541
232,23.14,542
233,15.59,543
234,40.28,544
235,22.15,550
236,9.57,552
237,17.31,553
238,44.16,554
239,29.3,556
240,42.68,557
241,25.42,558
242,41.27,559
243,42.44,561
244,45.79,563
245,18.38,565
246,14.95,566
247,35.19,567
248,21.12,568
249,27.59,569
250,12.91,572
251,43.5,574
252,23.67,575
253,9.62,576
254,38.25,577
255,10.38,581
256,22.49,584
257,28.95,585
258,11.29,586
259,27.12,587
260,15.73,588
261,29.03,589
262,60.75,590
263,26.06,595
264,9.57,597
265,20.64,599
266,9.72,600
267,9.7,601
268,19.65,602
269,23.96,603
270,19.61,605
271,5.95,606
272,8.75,607
273,10.69,609
274,15.35,611
275,24,612
276,9.25,613
277,23.86,617
278,7.38,619
279,23.21,620
280,30.79,621
281,32.96,625
282,7.03,626
283,10.7,629
284,56.31,630
285,3.66,631
286,42.47,632
287,9.9,633
288,17.22,635
289,22.4,636
290,21.7,638
