0,5.75,2
1,4.52,3
2,11.62,4
3,14.37,5
4,13.24,7
5,8.83,10
6,10.89,14
7,7.29,15
8,4.7,17
9,5.6,18
10,1.82,19
11,3.77,20
12,3.73,22
13,17.77,23
14,6.12,24
15,6.64,25
16,15.56,26
17,15.63,28
18,17.16,29
19,9.79,30
20,7.15,31
21,8.98,32
22,6.69,33
23,19.01,35
24,6.44,36
25,17.93,37
26,23.19,38
27,10.26,40
28,32.5,42
29,13.82,44
30,8.29,46
31,2.67,47
32,6.61,49
33,6.16,50
34,5.12,51
35,26.51,52
36,11.62,55
37,18.09,56
38,8.4,57
39,10.96,59
40,20.01,61
41,14.49,62
42,9.28,63
43,10.96,66
44,13.08,67
45,1.87,69
46,23.76,70
47,2.57,73
48,4.09,74
49,6.83,76
50,32.37,77
51,13.69,79
52,3.16,80
53,12.1,82
54,11.43,83
55,14.38,84
56,12.51,85
57,5.68,88
58,4.95,89
59,7.33,93
60,8.38,98
61,27.41,99
62,14.08,105
63,20.37,111
64,11.17,112
65,7.48,114
66,6.61,115
67,9.01,116
68,13.78,117
69,1.71,118
70,12.44,119
71,15.69,120
72,8.44,121
73,22.13,122
