0,57.29,5
1,25.13,13
2,9.95,14
3,10.25,18
4,11.93,20
5,18.36,27
6,11.27,29
7,13.28,30
8,15.44,32
9,15.87,37
10,14.81,38
11,11.76,39
12,20.35,40
13,11.05,43
14,3.26,44
15,12.78,46
16,17.81,47
17,62.03,49
18,16.97,50
19,5.7,51
20,4.92,53
21,15.74,55
22,5.17,56
23,9.71,57
24,17.08,58
25,14.19,60
26,21.09,68
27,24.25,70
28,12.92,71
29,66.8,76
30,12.59,77
31,21.23,78
32,4.05,79
33,4.96,80
34,13.62,82
35,10.34,83
36,26.67,84
37,9.97,85
38,2.91,87
39,22.23,88
40,12.28,89
41,20.61,90
42,10.54,91
43,56.79,98
44,15.9,99
45,5.98,104
46,56.08,108
47,9.5,111
48,21.38,114
49,37.23,116
50,2.24,119
51,9.61,120
52,13.52,121
53,1.97,122
54,36.04,123
55,26.23,124
56,5.5,125
57,4.41,127
58,6.61,130
59,5.8,131
60,9.93,132
61,32.39,134
62,12.62,135
63,3.72,136
64,34.18,137
65,27.63,139
66,25.71,140
67,37.8,142
68,2.31,144
69,16.34,145
70,7.71,146
71,16.42,147
72,9,148
73,43.01,149
74,13.88,150
75,18.07,151
76,5.84,152
77,17.57,153
78,14.94,154
79,23.52,155
80,11.49,156
81,23.42,157
82,16.53,159
83,13.4,160
84,16.68,161
85,26.23,162
86,21.31,163
87,14.91,164
88,22.62,165
89,24.45,167
90,20.15,168
91,7.32,169
92,39.21,171
93,19.96,172
94,13.62,173
95,23.4,174
96,6.55,175
97,30.99,176
98,35.16,177
99,20.86,178
100,12.61,179
101,14.66,183
102,17.27,187
103,15.43,189
104,17.48,192
105,47.91,193
106,8.48,194
107,9.7,203
108,18.46,208
109,10.21,210
110,19.85,213
111,8.79,215
112,6.14,216
113,67.96,218
114,16.32,221
115,25.67,222
116,79.67,224
117,51.18,226
118,21.24,227
119,89.21,229
120,7.24,231
121,23.14,232
122,38.89,234
123,15.84,239
124,17.2,242
