0,47.51,17
1,17.23,20
2,21.44,22
3,7.24,24
4,30.98,26
5,31.21,27
6,21.12,29
7,25.66,32
8,51.34,33
9,58.64,34
10,27.33,37
11,23.57,39
12,30.15,40
13,25.26,44
14,8.59,45
15,8.51,47
16,45.12,49
17,25.84,50
18,18.16,51
19,7.36,52
20,11.83,54
21,43.71,56
22,14.49,58
23,23.29,59
24,19.89,62
25,25.58,66
26,8.45,69
27,20.17,70
28,38.8,71
29,14.68,72
30,13.88,73
31,25.97,74
32,7.41,75
33,66.69,76
34,19.59,77
35,6.76,78
36,15.59,80
37,31.25,82
38,47.88,83
39,13.02,84
40,9.15,86
41,22.75,87
42,33.44,89
43,5.35,90
44,31.91,91
45,33.08,92
46,38.92,94
47,53.85,96
48,20.15,99
49,29.04,101
50,54.77,103
51,11.16,104
52,30.95,108
53,12.8,109
54,25.4,110
55,32.66,112
56,10.02,113
57,13,114
58,35.54,115
59,17.62,117
60,59.75,120
61,24.72,121
62,29.47,123
63,19.25,124
64,76.05,125
65,8.79,126
66,61.08,127
67,20.57,128
68,17.22,129
69,20.45,130
70,6.47,131
71,19.12,132
72,40.33,133
73,15.45,134
74,21.56,135
75,7.05,136
76,14.66,137
77,13.57,138
78,12.53,139
79,17.65,141
80,34.02,142
81,4.44,146
82,32.16,147
83,16.16,149
84,16.83,151
85,23.08,155
86,24.13,157
87,29.34,159
88,12.97,161
89,30.61,162
90,13.38,164
91,11.96,166
92,9.27,170
93,10.08,174
94,34.83,175
95,56.15,176
96,13.04,177
97,41.23,178
98,8.07,181
99,38.85,182
100,32.39,186
101,38.37,190
102,32.02,193
103,18.09,194
104,8.29,196
105,24.16,201
106,38.6,202
107,38.89,203
108,19,206
109,32.58,208
110,12.71,209
111,33.96,212
112,22.63,213
113,18.11,215
114,35.69,218
115,20.63,222
116,31.01,223
117,28.37,224
118,34.53,231
119,24.34,232
120,23.15,234
121,13.25,235
122,17.27,237
123,33.79,238
124,22.67,245
125,21.17,246
126,37.48,248
127,18.67,253
128,19.82,256
129,24.69,259
130,3.36,260
131,15.61,262
132,46.29,265
133,10.89,268
134,10.37,269
135,8.48,270
136,7.54,271
137,66.42,275
138,15.39,277
139,18.21,283
140,13.22,284
141,61.87,286
142,12.88,287
143,6.98,288
144,13.11,292
145,10.1,293
146,8.27,296
147,44.53,298
148,11.3,299
149,12.92,301
