0,69.72,22
1,46.98,31
2,34.24,32
3,37.01,33
4,62.41,36
5,43.72,37
6,87.29,45
7,33.67,58
8,53,62
9,39.59,67
10,60.26,69
11,59.88,81
12,52.53,87
13,70.8,88
14,19.19,89
15,77.5,93
16,55.05,98
17,51.64,102
18,35.83,109
19,40.29,110
20,61.81,114
21,33.68,115
22,46.28,117
23,32.48,118
24,55.08,122
25,56.35,124
26,64.85,128
27,67.07,129
28,38.06,130
29,67.16,136
30,44.74,139
31,66.02,140
32,73.2,142
33,80.12,143
34,26.76,144
35,65.82,150
36,56.53,151
37,64.28,152
38,52.29,155
39,41.33,157
40,36.52,161
41,50.72,171
42,61.21,174
43,50.8,178
44,42.73,180
45,60.9,184
46,36.93,185
47,44.79,186
48,45.67,187
49,29.62,193
50,77.35,194
51,36.09,196
52,17.25,199
53,24.21,205
54,43.38,206
55,25.01,210
56,74.58,217
57,65.96,220
58,25.9,221
59,39.1,226
60,34.97,227
61,24.27,230
62,16.87,236
63,29.81,239
64,26.68,241
65,62.42,243
66,71.49,244
67,65.46,245
68,53.2,263
69,42.34,269
70,42.02,276
71,38.13,279
72,33.29,280
73,42.58,282
74,76.45,285
75,50.77,286
76,34.1,287
77,75.74,290
78,31.7,293
79,52.96,302
80,70.12,306
81,54.55,311
82,59.98,315
83,45,319
84,48.86,324
85,52.93,327
86,67.45,330
87,65.38,333
88,74.75,334
89,31.83,337
90,34.89,338
91,85.44,339
92,30.66,340
93,63.79,341
94,71.27,342
95,42.24,343
96,32.07,346
97,39.16,347
98,36.72,349
99,43.98,352
100,55.76,354
101,52.1,358
102,62.74,360
103,50.91,362
104,57.7,367
105,54.94,368
106,36.49,369
107,73.68,373
108,56.46,380
109,47.81,384
110,43.12,389
111,58.42,391
112,8.49,393
113,42.28,399
114,38.82,402
115,9.82,403
116,56.81,406
117,83.83,410
118,52.38,412
119,37.13,413
120,53.01,415
121,43.95,418
122,76.61,419
123,85.02,424
124,39.81,440
125,61.65,441
126,45.57,445
127,53.21,446
128,38.76,448
129,52.32,450
130,44.37,453
131,60.49,454
132,67.15,455
133,56.41,458
134,49.49,463
135,55.45,466
136,47.79,469
137,48.95,473
138,53.16,481
139,76.05,487
140,71.98,490
141,45.27,491
142,26.57,493
143,47.68,494
144,66,497
145,48.2,498
146,44.8,501
147,58.73,505
148,39.08,508
149,34.09,510
150,35.48,511
151,35.67,512
152,27.36,516
153,51.13,518
154,41.19,519
155,26.57,521
156,46.33,522
157,27.25,526
158,44.27,527
159,54.96,528
160,34.85,529
161,32,533
162,47.92,535
163,45.57,539
164,45.26,542
165,56.4,543
166,47.9,545
167,34.02,547
168,31.79,549
169,56.74,553
170,34.88,555
171,80.35,562
172,48.78,563
173,84.3,565
174,48.47,566
175,39.41,571
176,42.16,585
177,89.31,588
178,37.23,589
179,31.21,593
180,54.15,601
181,39.38,604
182,41.85,606
183,78.44,608
184,82.78,611
185,51.28,612
186,63.03,613
187,53.08,616
188,63.05,617
189,42.94,618
190,53.7,624
191,32.92,627
192,61.26,629
193,58.53,631
194,37.18,632
195,39.19,633
196,69.19,634
197,15.68,637
198,52.21,638
199,51.63,640
200,50.37,641
201,65.82,642
202,43.5,643
203,50.06,645
204,58.65,646
205,31.88,659
206,58.25,660
207,48.22,661
208,61.85,662
209,58.32,663
210,34.3,664
211,59.7,667
212,48.27,668
213,45.19,671
214,42.42,672
215,72.9,673
216,72.13,676
217,50.3,685
218,60.09,686
219,52.14,690
220,53.76,693
221,67.13,694
222,73.19,695
223,29.03,700
224,35.87,703
225,34.92,704
226,43.76,706
227,22.52,707
228,42.53,710
229,17.27,712
230,57.59,713
231,28.68,715
232,50.63,716
233,47.81,719
234,32.08,724
235,80.35,730
236,54.13,731
237,45.94,732
238,60.03,735
239,43.15,738
240,53.09,739
241,81.47,742
242,44.09,743
243,53.87,745
244,33.38,746
245,52.08,750
246,67.49,751
247,26.1,752
248,61.33,756
249,39.4,759
250,77.61,761
251,43.43,762
252,53.53,765
253,37.4,767
254,57.39,769
255,54.74,773
256,68.86,777
257,33.48,779
258,41.49,780
259,67.97,781
260,44.16,785
261,43.09,786
262,65.48,787
263,74.6,790
264,62.13,791
265,43.09,792
266,56.84,795
267,47.34,799
268,80.26,800
269,75.25,801
270,60.78,802
271,50.4,803
272,52.06,804
273,39.53,805
274,63.09,807
275,57.17,811
276,72.51,813
277,60.72,816
278,85.97,819
279,73.96,821
280,49.36,822
281,71.71,823
282,52.33,825
283,76.03,826
284,72.06,828
285,46.01,829
286,52.52,830
287,58.28,831
288,69.09,832
289,79.57,834
290,24.17,836
291,58.58,838
292,36.8,840
293,37.88,841
294,64.34,842
295,67.22,845
296,40.02,848
297,87.59,851
298,45,852
299,18.64,855
300,48.9,856
301,55.19,857
302,55.39,860
303,68.89,861
304,80.27,862
305,39.21,863
306,45.19,864
307,45.19,865
308,51.69,867
309,42.48,868
310,76.6,873
311,45.85,875
312,48.98,880
313,69,881
314,66.69,887
315,29.72,888
316,46.53,891
317,67.25,898
318,60.15,899
319,31.6,901
320,38.54,902
321,37.39,906
322,86.72,907
323,61.64,908
324,69.6,911
325,46.1,912
326,45.42,913
327,27.88,914
328,67.54,916
329,40.28,918
330,61.01,920
331,59.67,924
332,72.4,929
333,61.17,931
334,78.66,938
335,79.32,939
336,63.97,941
337,69.3,942
338,47.17,945
339,34.67,946
340,70.98,948
341,36.71,950
342,47.56,951
343,38.37,952
344,50.46,954
345,63.21,955
346,62.21,957
347,69.06,958
348,24.48,962
349,65.59,963
350,59,964
351,56.31,966
352,69.35,967
353,40.75,968
354,53.25,971
355,40.38,974
356,73.71,976
357,32.8,977
358,43.03,978
359,51.15,979
360,34.07,982
361,34.2,985
362,56.76,987
363,45.62,989
364,42.45,991
365,51.78,992
366,38.87,995
367,46.62,996
368,54.05,998
369,48.45,1001
370,60.18,1003
371,75.22,1006
372,14.53,1008
373,56.38,1010
374,37.8,1014
375,43.66,1016
376,54.94,1017
377,34.98,1019
378,42.67,1022
379,73.8,1024
380,24.27,1027
381,49.12,1028
382,52.87,1029
383,40.97,1031
384,44.4,1032
385,46.76,1033
386,58.98,1043
387,67.58,1046
388,26.19,1048
389,36.41,1049
390,42.38,1052
391,73.9,1053
392,50.96,1054
393,58.53,1058
394,53.21,1060
395,51.62,1061
396,73.97,1062
397,39.33,1063
398,42.82,1065
399,62.78,1066
400,61.49,1070
401,66.78,1073
402,67.22,1077
403,45.81,1078
404,85.06,1079
405,36,1080
406,50.82,1081
407,34.55,1082
408,71.02,1083
409,59.92,1084
410,83.96,1089
411,44.81,1091
412,62.58,1094
413,55.67,1096
414,24.08,1098
415,48.66,1101
416,49.22,1107
417,36.51,1110
418,48.93,1111
419,62.62,1115
420,47.1,1119
421,36.21,1123
422,53.31,1124
423,77.18,1130
424,50.07,1135
425,28.53,1136
426,67.24,1137
427,42.8,1139
428,79.87,1142
429,56.09,1143
430,52.6,1144
431,50.77,1145
432,44.45,1147
433,67.52,1149
434,50.01,1157
435,72.77,1160
436,48.42,1161
437,67.22,1163
438,57.6,1166
439,63.22,1169
440,62.06,1171
441,54.94,1172
442,56.73,1173
443,31.29,1174
444,62.56,1179
445,48.91,1180
446,27.66,1184
447,54.38,1185
448,58.14,1186
449,74.63,1188
450,61.41,1194
451,61.35,1197
452,36.4,1202
453,21.81,1204
454,51.04,1205
455,65.74,1212
456,31.91,1213
457,57.67,1215
458,47.64,1217
459,76.51,1218
460,27.63,1219
461,56.34,1220
462,33.29,1221
463,82.74,1223
464,68.52,1224
465,30.58,1225
466,48.93,1226
467,76.16,1228
468,34.54,1230
469,44.39,1231
470,38.63,1232
471,32.23,1234
472,63.91,1237
473,30.7,1238
474,56.31,1240
475,60.75,1246
476,60.65,1248
477,52.6,1249
478,51.69,1250
479,18.94,1252
480,27.92,1254
481,61.42,1255
482,33.62,1261
483,29.45,1263
484,37.09,1265
485,63.94,1268
486,41.81,1270
487,62.45,1273
488,28.72,1275
489,86.6,1277
490,56.04,1278
491,57.82,1282
492,50.61,1283
493,38.01,1284
494,13.36,1285
495,54.02,1289
496,24.32,1290
497,44.76,1291
498,32.92,1293
499,48.86,1294
500,51.7,1295
501,47.22,1297
502,47.81,1302
503,29.1,1303
504,52.94,1304
505,80.37,1306
506,64.6,1314
507,67.44,1316
508,76.55,1318
509,71.01,1324
510,44.26,1325
511,80.63,1334
512,72.57,1335
513,21.9,1336
514,55.01,1340
515,8.62,1341
